household_head,children,married,hh_income
Male,3,Yes,130204.32
Female,0,Yes,116037.01
Male,0,Yes,39128.76
Male,0,Yes,53970.7
Female,0,Yes,64090.21
Female,2,Yes,40532.0
Male,2,Yes,67520.05
Male,2,Yes,47452.39
Male,1,Yes,40478.03
Male,0,Yes,62351.0
Female,0,Yes,54024.67
Male,0,Yes,48650.54
Male,2,Yes,80281.42
Female,2,Yes,46549.73
Male,1,Yes,110612.95
Female,1,Yes,70581.53
Male,1,Yes,78752.7
Female,1,Yes,165105.82
Male,0,No,183546.26
Female,0,No,1638.01
Female,3,No,19697.96
Male,0,No,16191.21
Male,1,Yes,26985.35
Female,1,Yes,21588.28
Male,1,Yes,102467.42
Female,0,No,82925.98
Male,0,No,32382.42
Male,1,Yes,33754.63
Male,0,No,91106.59
Male,0,Yes,90131.07
Female,0,Yes,101195.07
Male,3,Yes,67441.79
Male,5,Yes,23662.1
Male,0,Yes,74290.67
Female,0,Yes,123134.16
Male,2,Yes,35141.67
Female,2,No,11711.64
Female,0,Yes,121498.84
Male,0,Yes,94451.43
Male,0,Yes,107266.77
Male,0,Yes,80999.23
Female,0,Yes,149811.87
Female,3,Yes,81711.64
Male,3,Yes,73535.08
Female,0,Yes,13850.23
Female,1,Yes,25636.08
Male,0,Yes,20239.01
Female,2,No,64764.84
Male,3,Yes,35124.13
Male,1,Yes,227628.18
Male,0,No,293970.32
Female,2,No,5021.97
Male,0,Yes,11927.53
Female,1,No,42097.15
Male,0,Yes,39128.76
Female,0,Yes,33731.69
Female,1,Yes,47224.36
Male,1,Yes,110639.94
Female,1,No,23747.11
Female,0,No,121609.48
Female,3,Yes,108377.22
Male,3,Yes,60717.04
Female,0,No,120520.62
Male,0,Yes,27143.22
Male,0,No,45872.4
Male,0,No,77176.75
Male,0,No,19428.1
Male,0,No,9714.73
Female,0,Yes,90131.07
Male,0,Yes,25905.94
Female,0,Yes,70701.62
Male,0,Yes,13318.62
Male,3,Yes,14170.01
Male,2,Yes,32382.42
Female,2,Yes,55319.97
Male,1,Yes,60719.74
Female,1,Yes,67466.08
Female,2,No,70539.71
Female,0,No,104271.4
Male,0,Yes,87837.32
Female,0,Yes,83519.66
Male,0,Yes,40612.95
Female,0,Yes,80956.05
Female,2,Yes,41827.29
Male,2,Yes,103016.58
Female,1,No,82313.42
Female,2,Yes,14844.64
Female,0,Yes,33731.69
Male,0,Yes,49922.9
Female,2,No,16191.21
Male,1,Yes,53973.4
Female,1,Yes,145731.69
Female,2,Yes,141673.09
Male,2,Yes,131579.22
Male,0,No,232774.29
Female,1,Yes,48573.63
Male,1,Yes,59367.77
Male,0,Yes,21593.68
Female,2,No,19429.45
Female,0,Yes,43257.52
Male,2,Yes,24702.39
Male,1,Yes,45616.04
Female,1,Yes,203480.34
Female,0,No,78920.01
Female,2,Yes,97190.44
Male,2,Yes,59367.77
Male,2,Yes,27062.26
Male,1,Yes,56939.09
Female,1,Yes,78527.37
Female,0,No,86353.12
Female,2,Yes,101195.07
Male,2,Yes,38858.91
Male,3,Yes,48712.61
Male,2,Yes,105395.34
Female,2,Yes,66320.55
Male,0,Yes,1349.27
Female,2,Yes,121652.66
Male,2,Yes,108159.98
Female,1,Yes,80888.59
Male,1,Yes,158741.33
Female,0,No,20239.01
Male,2,Yes,52632.23
Female,2,Yes,78016.0
Female,1,Yes,9293.75
Female,1,Yes,47428.1
Male,1,Yes,51929.26
Male,2,Yes,20468.39
Male,0,No,43190.05
Male,3,Yes,79606.78
Male,3,Yes,52891.29
Male,1,No,47804.55
Male,3,Yes,6543.95
Female,1,Yes,85679.84
Male,1,Yes,74216.46
Male,2,Yes,132633.0
Female,2,Yes,129664.61
Male,2,Yes,89321.51
Female,1,Yes,116853.32
Male,1,Yes,43992.87
Female,0,Yes,67463.38
Female,2,Yes,67463.38
Male,2,Yes,105242.87
Female,0,Yes,38858.91
Male,1,Yes,94448.73
Female,1,Yes,101195.07
Male,2,Yes,26707.4
Female,0,No,204991.52
Female,0,Yes,62798.96
Female,0,Yes,126149.77
Female,2,Yes,51926.56
Male,2,Yes,43830.96
Female,3,Yes,57074.02
Male,3,Yes,53970.7
Male,1,Yes,4464.73
Male,7,Yes,146800.31
Female,1,Yes,67463.38
Male,1,Yes,68812.64
Male,1,Yes,26985.35
Female,1,Yes,67463.38
Female,2,Yes,123457.98
Male,2,Yes,38454.12
Female,1,Yes,202390.13
Male,1,Yes,122783.35
Female,0,Yes,19658.83
Male,0,Yes,40478.03
Female,0,Yes,48574.98
Male,0,No,10587.7
Male,2,Yes,205088.67
Female,2,Yes,249614.49
Male,0,No,264456.44
Female,0,No,284695.45
Male,2,Yes,46686.01
Female,2,Yes,134926.75
Male,0,Yes,51551.46
Female,0,Yes,82573.82
Male,0,Yes,95865.46
Female,0,Yes,95932.92
Female,0,Yes,30763.3
Male,0,Yes,26988.05
Male,3,Yes,35111.99
Female,3,Yes,72888.78
Male,0,Yes,70161.91
Female,0,Yes,69355.05
Male,1,Yes,8598.88
Female,1,Yes,55029.88
Female,0,No,149795.68
Male,1,Yes,43778.33
Female,1,Yes,36430.22
Male,0,Yes,85130.69
Female,0,Yes,153943.33
Female,2,Yes,91446.61
Male,2,Yes,170007.71
Male,3,Yes,212914.42
Female,3,Yes,154086.35
Male,0,No,127207.59
Male,0,Yes,38080.38
Female,0,Yes,14707.02
Female,0,Yes,151696.8
Male,0,Yes,166818.04
Male,1,Yes,24826.52
Female,2,Yes,296894.18
Male,2,Yes,65506.94
Male,2,Yes,172503.86
Female,2,Yes,266952.58
Female,0,Yes,105035.08
Male,0,Yes,642043.56
Male,0,Yes,114755.2
Female,0,Yes,163261.37
Male,0,Yes,64117.19
Female,0,No,24405.55
Female,0,No,12465.88
Female,0,Yes,34967.62
Female,0,No,38668.66
Male,0,Yes,19429.45
Male,2,Yes,83371.24
Female,0,No,179843.87
Male,2,Yes,82046.26
Female,2,Yes,97160.76
Male,2,Yes,72980.53
Female,1,Yes,121434.08
Male,1,Yes,134727.06
Female,3,No,6071.7
Female,1,No,2698.54
Female,0,No,179339.24
Male,1,Yes,83654.59
Female,1,Yes,95798.0
Male,0,No,147070.16
Female,1,Yes,102696.8
Female,1,Yes,29468.0
Female,0,No,108599.85
Male,1,Yes,195700.46
Female,1,Yes,107941.4
Female,0,Yes,94468.97
Male,0,Yes,72880.69
Female,0,Yes,44794.33
Male,0,No,16448.92
Male,2,Yes,58018.5
Female,2,Yes,56669.24
Male,0,No,41827.29
Male,3,Yes,14186.2
Male,2,Yes,19942.17
Male,0,Yes,37896.88
Female,1,Yes,160562.84
Male,1,Yes,138974.56
Female,0,Yes,6746.34
Female,1,Yes,40478.03
Male,1,Yes,94448.73
Female,0,Yes,44525.83
Male,0,Yes,149498.84
Female,2,No,17729.38
Female,3,Yes,70377.79
Female,0,No,22666.35
Female,0,Yes,121703.93
Female,2,Yes,183511.18
Male,2,Yes,183511.18
Female,1,No,47224.36
Male,0,No,36273.71
Female,0,No,51498.84
Female,2,No,16191.21
Male,0,No,28269.85
Male,0,No,9713.38
Male,0,Yes,59435.24
Female,0,Yes,101195.07
Female,0,Yes,26997.49
Female,0,Yes,26580.57
Female,0,Yes,95370.28
Male,0,Yes,125052.81
Female,1,Yes,30358.52
Female,1,No,33731.69
Female,0,No,148419.43
Female,1,Yes,119470.89
Male,1,Yes,189632.81
Male,0,Yes,123663.07
Female,0,Yes,272127.02
Male,1,Yes,68542.79
Female,1,Yes,109020.82
Male,0,Yes,135036.04
Female,0,Yes,64874.13
Female,1,Yes,70229.38
Male,1,Yes,90603.32
Male,1,Yes,127168.47
Female,1,Yes,181139.17
Female,0,Yes,371787.97
Female,0,Yes,114701.23
Male,0,Yes,122810.33
Male,0,Yes,303660.76
Female,0,Yes,137988.24
Female,3,No,6746.34
Female,0,No,19603.51
Male,0,Yes,14707.02
Male,0,Yes,20963.57
Female,0,Yes,101919.62
Male,1,Yes,114721.47
Female,1,Yes,80989.78
Male,0,Yes,81225.91
Female,0,Yes,181071.7
Male,0,Yes,74277.18
Female,0,Yes,55387.43
Male,0,Yes,102544.33
Female,0,Yes,148581.34
Female,0,Yes,70078.26
Male,0,Yes,19652.08
Female,0,Yes,48573.63
Male,0,Yes,70161.91
Male,0,Yes,117386.28
Female,0,Yes,141673.09
Male,1,No,1079.41
Male,0,Yes,171363.72
Female,0,Yes,47225.71
Male,3,Yes,40478.03
Male,0,No,16324.79
Male,0,Yes,40478.03
Female,0,Yes,74209.71
Female,0,No,12660.18
Female,1,No,42097.15
Male,2,Yes,31037.2
Female,2,Yes,68816.69
Female,0,Yes,107629.72
Male,0,Yes,12371.43
Male,2,Yes,22504.43
Male,0,Yes,24289.51
Male,0,Yes,106575.94
Female,0,Yes,144355.44
Male,0,Yes,80956.05
Female,0,Yes,80962.8
Female,0,Yes,85003.86
Male,0,Yes,51272.17
Female,0,Yes,47990.75
Male,0,Yes,33677.72
Female,0,Yes,13356.4
Male,0,Yes,40478.03
Female,0,Yes,53970.7
Male,2,Yes,74404.01
Female,2,Yes,60717.04
Female,1,Yes,168885.12
Male,1,Yes,20457.59
Female,0,No,91790.67
Female,2,Yes,121506.94
Male,2,Yes,67695.45
Male,1,Yes,87702.39
Female,1,Yes,64764.84
Male,2,Yes,21590.98
Male,3,Yes,8095.61
Female,2,Yes,61863.92
Male,2,Yes,87500.0
Female,1,No,56669.24
Male,0,No,202457.59
Male,2,Yes,87949.31
Female,2,Yes,241765.81
Female,0,No,280782.58
Male,0,No,304815.73
Male,2,Yes,43851.2
Female,2,Yes,67463.38
Male,1,Yes,62066.31
Female,1,Yes,71511.18
Male,0,No,103893.6
Male,1,No,39128.76
Female,1,Yes,6746.34
Male,0,No,3508.1
Male,1,Yes,26985.35
Female,1,Yes,53970.7
Female,1,Yes,64764.84
Male,1,Yes,37779.49
Male,2,Yes,2687.74
Male,1,Yes,70183.5
Male,1,Yes,33731.69
Female,0,Yes,94448.73
Male,0,Yes,26985.35
Female,0,Yes,110174.44
Male,0,Yes,87776.6
Male,0,No,8095.61
Male,0,Yes,28334.62
Female,3,Yes,93126.45
Male,3,Yes,42825.75
Female,1,Yes,64334.43
Female,0,Yes,63415.57
Male,0,Yes,58018.5
Female,2,No,4047.8
Male,0,No,41112.18
Female,2,Yes,75558.98
Male,2,Yes,26985.35
Female,2,Yes,47224.36
Female,1,Yes,65304.55
Male,0,Yes,13167.5
Female,3,Yes,34125.67
Male,0,Yes,6746.34
Male,2,Yes,44863.15
Male,2,Yes,6341.56
Female,2,Yes,74209.71
Female,4,Yes,26985.35
Female,1,No,121745.76
Male,0,Yes,233962.99
Male,0,Yes,142077.87
Female,0,Yes,74479.57
Male,1,Yes,10532.38
Female,1,No,47224.36
Male,0,No,33731.69
Female,1,Yes,45481.11
Male,1,Yes,62079.8
Male,2,Yes,114925.21
Female,2,Yes,149041.44
Female,0,Yes,206437.93
Male,0,Yes,145785.66
Male,1,Yes,70225.33
Female,0,No,264220.32
Male,0,Yes,67598.3
Male,3,Yes,202390.13
Female,3,Yes,215882.81
Male,0,Yes,135057.63
Female,0,Yes,135057.63
Male,1,Yes,28334.62
Male,0,Yes,14863.53
Male,2,Yes,92561.1
Male,1,Yes,13492.68
Male,3,Yes,114915.77
Female,3,Yes,150308.4
Male,0,Yes,11028.91
Male,1,Yes,80988.43
Female,1,Yes,101227.45
Male,0,No,133732.65
Male,0,No,182248.27
Male,2,Yes,32414.8
Male,1,Yes,12143.41
Female,1,Yes,134926.75
Female,0,Yes,448013.49
Male,2,Yes,1349.27
Male,0,Yes,58517.73
Female,0,Yes,72010.41
Female,2,Yes,153141.87
Male,2,Yes,42690.82
Male,5,Yes,31680.8
Female,0,Yes,45790.09
Male,2,Yes,162600.23
Female,2,Yes,227419.04
Male,2,Yes,1764.84
Female,0,Yes,53970.7
Male,0,Yes,43176.56
Female,0,Yes,53970.7
Male,0,Yes,10842.71
Female,1,Yes,114165.57
Male,1,Yes,180461.84
Female,0,Yes,176087.51
Male,0,Yes,303926.56
Male,1,Yes,7762.34
Male,0,Yes,58018.5
Female,0,Yes,88290.67
Female,1,Yes,195140.52
Female,2,Yes,149829.41
Male,2,Yes,166560.33
Female,0,Yes,2158.83
Female,4,Yes,41557.44
Female,2,Yes,76097.34
Male,2,Yes,65370.66
Male,0,Yes,48580.38
Female,0,Yes,80965.5
Male,2,Yes,60514.65
Female,2,Yes,121501.54
Female,0,Yes,2346.38
Male,1,Yes,26985.35
Female,1,Yes,84194.29
Male,0,Yes,45876.45
Male,1,Yes,280647.65
Female,1,Yes,67681.96
Male,1,Yes,24016.96
Male,3,Yes,33731.69
Female,3,Yes,33731.69
Male,3,No,28899.96
Male,1,Yes,4745.37
Male,0,Yes,29887.63
Male,0,Yes,53970.7
Female,0,Yes,96202.78
Male,1,Yes,54915.19
Female,1,Yes,80956.05
Female,1,Yes,19699.31
Male,0,Yes,43041.63
Male,1,Yes,80956.05
Female,1,Yes,74209.71
Male,4,Yes,34956.82
Male,2,Yes,53970.7
Female,2,Yes,47224.36
Male,0,No,16168.27
Female,2,Yes,61526.6
Male,0,Yes,25856.01
Male,0,Yes,29617.77
Female,1,Yes,108396.11
Male,1,Yes,67918.08
Female,0,Yes,202525.06
Female,2,No,33731.69
Female,0,No,42642.25
Female,0,Yes,44853.7
Female,1,Yes,159753.28
Male,1,Yes,126831.15
Male,2,No,178643.02
Male,0,Yes,13499.42
Female,0,Yes,80244.99
Male,1,Yes,121006.36
Female,1,Yes,147991.71
Female,2,Yes,161912.1
Male,1,Yes,60717.04
Female,1,Yes,60717.04
Female,1,Yes,31437.93
Male,1,Yes,66815.73
Female,1,Yes,136964.15
Female,0,Yes,27002.89
Male,0,Yes,67480.92
Female,1,Yes,53970.7
Female,0,No,87729.38
Female,0,No,67525.44
Male,0,No,180173.09
Male,0,No,44733.62
Female,1,Yes,28259.06
Male,0,Yes,26310.72
Female,0,Yes,33896.3
Male,0,No,78392.44
Female,1,Yes,18370.28
Male,1,Yes,94448.73
Female,0,Yes,56930.99
Male,0,Yes,33731.69
Male,0,No,78257.52
Female,1,Yes,47224.36
Male,1,Yes,31033.15
Female,3,Yes,51272.17
Male,3,Yes,26985.35
Female,1,Yes,48249.81
Male,0,No,48033.92
Male,1,Yes,33459.14
Male,1,Yes,11471.47
Male,1,Yes,21102.54
Female,1,Yes,40510.41
Female,0,Yes,34527.76
Male,0,Yes,47318.81
Female,0,Yes,14437.16
Male,1,Yes,38454.12
Female,1,Yes,124132.61
Male,2,Yes,50597.53
Female,2,Yes,56534.31
Male,0,Yes,148577.29
Female,0,Yes,270011.37
Female,0,Yes,33731.69
Female,1,Yes,42130.88
Male,1,Yes,33873.36
Male,1,Yes,41152.66
Female,1,Yes,77360.25
Male,2,Yes,4704.9
Female,2,Yes,28334.62
Male,2,Yes,115864.3
Female,2,Yes,197060.52
Male,2,Yes,33731.69
Female,2,Yes,60717.04
Male,1,Yes,26985.35
Male,0,No,33731.69
Female,0,Yes,101195.07
Male,1,Yes,16292.41
Male,1,Yes,114822.67
Female,1,Yes,10929.07
Female,0,Yes,91978.22
Male,0,Yes,91978.22
Male,2,Yes,47359.29
Female,2,Yes,68272.94
Male,2,No,72860.45
Male,0,Yes,8364.11
Male,0,Yes,20241.71
Female,1,Yes,168658.44
Male,1,Yes,43176.56
Male,0,No,16191.21
Female,2,No,33731.69
Female,0,No,49941.79
Female,0,Yes,84329.22
Female,0,Yes,28010.79
Male,2,Yes,22940.25
Male,0,Yes,13039.32
Female,0,No,78570.55
Male,3,Yes,85222.44
Female,3,Yes,93560.91
Male,5,Yes,1353.32
Male,3,Yes,2179.07
Male,2,Yes,28082.31
Female,2,Yes,112798.77
Male,1,Yes,74232.65
Female,1,Yes,121457.02
Male,0,Yes,29366.81
Female,0,Yes,173332.31
Female,3,Yes,97168.85
Male,3,Yes,16191.21
Female,0,Yes,37779.49
Male,0,Yes,40478.03
Male,0,Yes,28348.11
Female,0,Yes,32395.91
Male,1,Yes,33731.69
Male,2,Yes,248899.38
Male,0,No,537791.06
Female,0,No,490566.69
Male,0,Yes,8095.61
Male,0,Yes,26310.72
Female,0,Yes,36025.44
Male,1,Yes,56804.16
Female,1,Yes,48708.56
Female,0,Yes,2458.37
Female,0,Yes,18578.06
Male,0,Yes,46769.66
Female,2,Yes,104122.98
Male,2,Yes,106516.58
Female,2,Yes,276236.89
Female,3,No,13363.15
Female,0,No,12030.07
Male,3,Yes,26985.35
Female,3,Yes,134926.75
Male,0,No,23492.1
Male,0,Yes,67466.08
Female,0,Yes,87702.39
Female,0,Yes,205238.43
Male,2,Yes,114755.2
Female,2,Yes,74277.18
Male,1,No,33684.46
Male,0,No,70843.29
Male,0,Yes,56615.27
Female,3,Yes,108616.04
Male,1,Yes,55740.94
Female,0,No,124940.82
Male,0,Yes,14572.09
Male,3,Yes,7018.89
Female,1,Yes,92053.78
Male,0,No,170614.88
Female,0,Yes,31477.06
Female,2,No,21588.28
Female,2,Yes,134926.75
Male,2,Yes,20239.01
Female,2,Yes,55319.97
Female,3,No,28318.43
Male,5,Yes,1484.19
Female,0,No,40478.03
Female,1,No,29468.0
Female,0,No,65169.62
Male,0,Yes,19429.45
Male,0,Yes,134926.75
Male,2,Yes,51002.31
Female,2,Yes,145451.04
Male,0,Yes,146024.48
Female,0,Yes,159787.01
Female,0,Yes,50191.4
Male,0,Yes,60745.37
Female,1,Yes,16191.21
Male,0,No,98132.23
Female,0,Yes,58131.84
Male,1,Yes,85003.86
Female,1,Yes,64766.19
Male,0,Yes,148419.43
Female,0,Yes,33731.69
Male,0,Yes,27711.26
Male,0,Yes,6746.34
Male,2,Yes,136602.54
Female,2,Yes,634591.56
Female,2,Yes,121434.08
Male,2,Yes,76908.25
Male,1,Yes,39263.69
Female,1,Yes,71848.5
Male,0,Yes,52621.43
Female,0,Yes,52621.43
Female,0,Yes,67463.38
Female,0,Yes,21889.17
Female,1,Yes,47224.36
Male,1,Yes,31033.15
Male,0,Yes,33731.69
Male,1,Yes,49790.67
Female,1,Yes,83522.36
Male,0,Yes,64911.91
Female,3,Yes,87705.09
Male,2,Yes,64508.48
Male,0,No,219687.74
Male,2,Yes,92613.72
Female,2,Yes,255605.24
Female,0,No,269637.63
Male,0,No,275250.58
Female,0,Yes,74209.71
Male,2,Yes,45629.53
Female,2,Yes,77963.38
Female,0,Yes,33271.59
Female,1,Yes,21588.28
Male,0,No,20239.01
Male,1,Yes,33677.72
Female,5,Yes,29468.0
Male,5,Yes,23153.43
Male,0,Yes,32820.93
Female,0,Yes,37779.49
Female,0,Yes,91141.67
Female,0,Yes,107941.4
Male,0,Yes,132228.22
Male,1,Yes,87007.52
Female,1,Yes,81437.74
Male,0,No,99362.76
Male,0,Yes,28469.55
Female,0,Yes,57613.72
Male,0,Yes,39806.09
Female,0,Yes,102196.22
Male,2,Yes,3103.32
Male,2,Yes,17810.33
Female,3,No,2023.9
Male,0,No,50747.3
Male,0,No,16191.21
Male,0,Yes,31574.21
Female,1,Yes,31039.9
Male,3,Yes,31033.15
Male,2,Yes,5397.07
Male,0,Yes,68272.94
Female,0,Yes,203199.69
Male,1,Yes,51272.17
Female,1,Yes,47224.36
Male,1,Yes,1942.95
Male,1,Yes,20247.11
Male,0,No,82726.29
Male,0,Yes,10684.85
Male,0,Yes,24556.67
Male,2,Yes,10308.4
Female,1,Yes,67328.45
Male,0,Yes,186737.28
Male,0,No,43915.96
Female,1,Yes,94448.73
Male,0,No,114687.74
Male,2,Yes,34276.79
Female,2,Yes,86622.98
Male,1,Yes,61526.6
Female,1,Yes,37779.49
Female,1,No,31570.16
Male,2,Yes,84464.15
Female,0,No,106920.01
Male,0,Yes,67463.38
Female,0,Yes,51272.17
Female,2,Yes,159213.57
Male,2,Yes,68003.08
Male,2,Yes,22451.81
Female,2,Yes,66467.62
Male,2,Yes,41827.29
Female,2,Yes,47224.36
Male,1,No,3373.17
Male,2,Yes,6746.34
Male,3,Yes,9728.22
Female,3,Yes,105593.68
Female,2,Yes,68812.64
Male,2,Yes,49922.9
Female,0,Yes,36430.22
Male,0,Yes,67464.73
Female,1,No,67734.58
Male,0,No,59638.97
Male,0,Yes,12805.9
Male,0,No,11738.63
Male,2,Yes,40478.03
Female,2,Yes,47224.36
Male,1,Yes,36430.22
Female,1,Yes,56670.59
Male,1,Yes,33731.69
Female,0,Yes,81495.76
Male,0,Yes,21048.57
Female,1,Yes,74440.44
Male,2,Yes,1349.27
Female,2,Yes,128180.42
Female,1,Yes,70566.69
Male,1,Yes,74668.47
Female,5,Yes,3373.17
Female,1,Yes,135852.35
Female,0,Yes,75558.98
Male,0,Yes,24309.75
Female,0,Yes,31352.93
Male,0,Yes,30714.73
Male,2,Yes,2699.88
Male,2,Yes,22937.55
Female,2,Yes,70971.47
Male,1,Yes,26985.35
Female,1,Yes,26985.35
Male,0,Yes,35755.59
Female,0,Yes,36129.34
Female,0,Yes,50928.1
Female,1,Yes,94448.73
Male,1,Yes,217879.72
Female,1,Yes,33731.69
Male,1,Yes,13492.68
Male,2,Yes,170007.71
Female,2,Yes,194969.16
Female,0,Yes,65034.7
Male,0,Yes,65034.7
Male,2,Yes,40545.49
Male,0,Yes,196970.12
Female,0,Yes,93363.92
Male,3,Yes,17000.77
Female,3,Yes,18350.04
Male,0,No,137474.17
Male,1,Yes,94452.78
Female,1,Yes,155165.77
Male,1,Yes,52714.53
Female,1,Yes,121640.52
Female,1,Yes,1272.36
Male,0,Yes,2698.54
Female,0,Yes,121434.08
Male,0,Yes,78485.54
Male,3,Yes,3006.17
Female,3,Yes,103413.26
Male,3,Yes,89861.22
Female,0,No,121493.45
Male,3,Yes,60717.04
Female,3,Yes,95331.15
Male,0,Yes,68422.71
Male,0,Yes,94448.73
Female,0,Yes,67463.38
Female,1,Yes,26985.35
Female,0,Yes,93670.2
Female,1,Yes,40478.03
Male,1,Yes,72185.81
Female,1,Yes,50597.53
Female,0,Yes,103893.6
Male,0,Yes,138299.92
Male,1,Yes,30412.49
Female,1,Yes,43905.17
Male,2,Yes,31303.01
Female,0,No,109587.51
Male,2,Yes,35080.96
Female,2,Yes,35080.96
Male,0,Yes,21588.28
Female,0,Yes,33731.69
Male,1,Yes,47224.36
Female,0,No,27253.86
Female,2,Yes,53970.7
Male,2,Yes,40498.27
Male,2,Yes,2179.07
Male,2,Yes,52864.3
Male,2,Yes,104195.84
Female,1,Yes,88448.54
Male,1,No,7545.1
Female,2,Yes,128399.0
Male,2,Yes,64983.42
Female,0,No,193382.42
Male,0,Yes,110639.94
Female,0,Yes,74209.71
Male,0,Yes,35269.85
Male,0,Yes,35349.46
Male,0,Yes,15737.86
Male,0,Yes,21694.87
Female,0,Yes,94448.73
Female,0,Yes,64090.21
Male,0,Yes,175404.78
Male,1,Yes,34664.03
Male,0,Yes,43176.56
Female,0,Yes,44532.58
Male,2,Yes,149498.84
Female,2,Yes,115767.15
Female,1,Yes,129845.41
Male,1,Yes,75558.98
Female,0,Yes,64764.84
Male,0,Yes,77528.91
Male,1,Yes,51709.33
Male,0,No,78020.05
Female,2,Yes,132268.7
Male,2,Yes,74115.27
Male,2,Yes,118417.12
Female,2,Yes,105311.68
Female,0,Yes,70229.38
Male,0,Yes,27390.13
Male,2,Yes,17567.46
Female,1,Yes,136019.66
Male,0,No,150848.11
Male,2,Yes,25258.29
Female,0,Yes,21597.73
Male,0,Yes,67463.38
Male,3,Yes,16393.6
Female,2,Yes,97147.26
Male,2,Yes,40511.76
Male,1,Yes,1891.67
Male,0,Yes,10085.77
Male,0,Yes,41319.97
Female,0,Yes,48020.43
Male,1,Yes,40478.03
Female,1,Yes,62066.31
Male,0,No,59367.77
Male,2,Yes,52981.69
Female,0,Yes,5262.14
Male,0,Yes,71071.32
Female,0,Yes,45904.78
Male,0,Yes,117656.13
Female,0,Yes,40478.03
Male,0,Yes,104163.45
Male,1,Yes,13168.85
Female,1,Yes,90089.24
Male,0,Yes,181301.08
Female,2,Yes,102139.55
Female,0,Yes,121434.08
Male,0,Yes,29683.89
Male,2,Yes,40612.95
Female,2,Yes,113474.75
Female,1,No,40478.03
Male,2,Yes,74735.93
Male,0,No,127492.29
Male,0,Yes,44525.83
Female,0,Yes,230724.75
Female,5,Yes,187576.52
Male,5,Yes,114851.0
Male,2,Yes,87876.45
Female,2,Yes,80956.05
Male,0,No,69037.97
Female,1,Yes,81900.54
Male,2,Yes,69643.79
Female,2,Yes,69913.65
Female,2,Yes,26942.17
Female,1,Yes,152619.7
Male,0,No,43176.56
Male,2,Yes,16191.21
Male,0,No,26985.35
Female,0,Yes,54541.44
Male,0,Yes,38350.23
Male,2,Yes,74209.71
Female,2,Yes,121440.82
Female,1,Yes,97821.9
Female,2,Yes,6206.63
Female,1,Yes,135585.2
Female,1,Yes,111476.48
Male,1,Yes,144590.21
Female,0,No,222335.0
Female,0,Yes,105242.87
Male,1,Yes,41558.79
Female,1,Yes,47442.95
Male,1,Yes,17543.18
Female,1,Yes,24289.51
Female,2,Yes,54812.64
Female,1,No,16933.31
Male,2,Yes,70188.9
Female,2,Yes,80996.53
Female,0,No,54546.84
Female,0,No,57250.77
Male,1,Yes,56736.7
Female,1,Yes,67497.11
Male,0,Yes,17000.77
Female,0,Yes,9444.87
Male,0,No,13290.29
Male,0,Yes,53970.7
Female,0,Yes,70161.91
Male,0,Yes,83701.81
Female,0,Yes,29724.36
Male,2,Yes,95798.0
Female,2,Yes,136276.02
Male,2,Yes,171356.98
Male,2,Yes,51272.17
Female,2,Yes,66114.11
Male,0,Yes,43186.01
Female,1,No,5127.22
Male,2,Yes,78257.52
Female,1,Yes,63009.44
Male,1,Yes,95391.87
Male,0,Yes,25904.59
Male,0,Yes,54038.16
Female,0,Yes,67476.87
Female,4,No,60731.88
Female,3,Yes,67463.38
Male,3,Yes,33731.69
Male,1,Yes,152467.23
Female,1,Yes,114687.74
Male,0,Yes,202390.13
Female,0,Yes,114690.44
Male,0,Yes,36430.22
Female,2,Yes,145101.58
Male,0,No,114701.23
Male,0,Yes,43295.3
Female,1,No,14423.67
Male,0,Yes,19375.48
Female,0,Yes,47224.36
Male,0,Yes,11301.46
Male,0,No,11301.46
Male,2,Yes,33731.69
Female,2,Yes,539707.02
Female,0,Yes,197067.27
Female,0,Yes,86879.34
Male,0,Yes,96324.21
Female,2,Yes,54375.48
Male,2,Yes,34136.47
Female,2,Yes,127971.28
Male,2,Yes,80746.92
Female,2,Yes,51381.46
Male,2,Yes,51272.17
Male,2,Yes,125771.97
Female,2,Yes,130881.65
Male,0,No,185137.05
Female,0,No,178393.41
Female,0,No,76502.12
Female,2,Yes,24961.45
Male,2,Yes,33731.69
Female,2,Yes,89051.66
Female,1,Yes,55994.6
Male,0,No,113338.47
Male,0,Yes,3409.6
Female,2,Yes,36472.05
Female,0,No,76502.12
Male,3,Yes,8354.66
Female,0,Yes,56897.26
Male,0,Yes,60080.19
Male,0,Yes,43176.56
Female,0,Yes,24961.45
Female,0,Yes,161912.1
Male,0,Yes,175404.78
Male,2,Yes,104487.28
Female,2,Yes,171950.66
Male,0,No,200663.07
Male,0,No,200663.07
Female,1,Yes,121488.05
Male,1,Yes,56723.21
Male,0,Yes,58328.84
Male,2,Yes,53970.7
Female,2,Yes,134926.75
Female,3,Yes,114687.74
Male,3,Yes,51272.17
Male,1,Yes,52628.18
Female,1,Yes,111989.21
Female,1,Yes,20507.52
Male,1,Yes,95420.2
Female,1,Yes,55319.97
Female,0,Yes,30628.37
Female,0,No,30909.02
Male,1,No,21087.7
Female,0,Yes,34897.46
Male,0,Yes,78257.52
Female,1,Yes,121434.08
Male,1,Yes,67463.38
Female,1,Yes,37779.49
Female,4,Yes,21048.57
Male,4,Yes,30064.38
Female,0,Yes,18847.92
Male,0,Yes,102629.34
