county,year,crmrte,prbarr,prbconv,prbpris,avgsen,polpc,density,taxpc,west,central,urban,pctmin80,wcon,wtuc,wtrd,wfir,wser,wmfg,wfed,wsta,wloc,mix,pctymle,d82,d83,d84,d85,d86,d87
113,82,0.009353,0.546392,0.141509,0.266667,5.22,0.001495,0.421663,22.333252,1,0,0,2.39865,240.384613,284.900299,142.173004,179.85611,237.367233,202.660004,275.399994,257.549988,191.350006,0.168675,0.09546,1,0,0,0,0,0
113,83,0.011881,0.425703,0.122642,0.307692,6.23,0.001765,0.431335,21.932898,1,0,0,2.39865,174.82518,320.512817,143.563034,201.6129,227.417816,217.100006,282.269989,262.48999,204.330002,0.15814,0.094542,0,1,0,0,0,0
113,84,0.011199,0.532,0.225564,0.3,6.56,0.001568,0.441006,32.126644,1,0,0,2.39865,174.82518,325.682373,147.664841,189.393936,227.89061,203.380005,301.070007,271.209991,205.979996,0.25,0.093686,0,0,1,0,0,0
113,85,0.01155,0.501901,0.19697,0.153846,4.69,0.001537,0.446809,55.255535,1,0,0,2.39865,259.875275,369.230774,157.051285,198.412704,247.881012,246.440002,322.690002,297.459991,202.490005,0.206422,0.092748,0,0,0,1,0,0
113,86,0.011138,0.233463,0.866667,0.346154,7.46,0.001517,0.446809,58.842144,1,0,0,2.39865,223.613602,415.384613,156.92308,222.504761,259.164673,287.420013,344.970001,331.600006,219.160004,0.088983,0.092241,0,0,0,0,1,0
113,87,0.014207,0.179878,0.220339,0.461538,6.39,0.001516,0.448743,40.801422,1,0,0,2.39865,244.755249,412.087921,154.209,256.410248,265.130096,291.100006,337.089996,374.109985,246.649994,0.051282,0.091718,0,0,0,0,0,1
115,81,0.005357,0.3125,2.8,0.357143,25.83,0.008704,0.381375,22.997686,1,0,0,1.28365,168.350174,321.789764,161.862183,225.464188,151.253235,331.640015,347.369995,229.029999,214.529999,0.230769,0.085625,0,0,0,0,0,0
115,82,0.00366,1,1.625,0.461538,16.85,0.012809,0.37694,23.710693,1,0,0,1.28365,157.629257,370.428741,154.030075,242.065628,157.444901,345.529999,365.070007,259.839996,209.850006,0.142857,0.083521,1,0,0,0,0,0
115,83,0.001812,2.75,2.27273,0.24,16.07,0.013134,0.374723,26.150427,1,0,0,1.28365,168.177826,395.927612,164.835159,264.771454,175.099625,403.799988,372.540009,260.149994,222.929993,0.219,0.081377,0,1,0,0,0,0
115,84,0.001881,1,3,0.583333,8.68,0.015052,0.381375,29.249855,1,0,0,1.28365,161.875168,414.456238,181.441162,278.706787,169.406448,421.070007,399.73999,284.720001,238.529999,0.219,0.07925,0,0,1,0,0,0
115,85,0.004795,0.888889,1.625,0.461538,7,0.016516,0.381375,30.339867,1,0,0,1.28365,182.25238,460.066254,194.549042,294.778229,201.465195,437.690002,426.779999,304.589996,254.570007,0.5,0.077164,0,0,0,1,0,0
115,86,0.004752,1,2.55556,0.26087,6.94,0.016895,0.385809,49.721584,1,0,0,1.28365,196.806122,490.384613,211.190613,313.69339,214.000931,461.339996,426.179993,343.609985,268.859985,0.125,0.074833,0,0,0,0,1,0
115,87,0.005533,1.09091,1.5,0.5,20.700001,0.009054,0.385809,28.193104,1,0,0,1.28365,204.220551,503.235077,217.490845,342.465759,245.206085,448.420013,442.200012,340.390015,386.119995,0.1,0.072535,0,0,0,0,0,1
117,81,0.012753,0.609091,0.651741,0.435115,11.77,0.000502,0.570499,29.258312,0,0,0,45.425499,182.827744,320.512817,160.162415,202.429153,170.799591,235.779999,343.369995,238.970001,215.559998,0.341463,0.080971,0,0,0,0,0,0
117,82,0.017538,0.272331,0.928,0.568966,6.84,0.000459,0.56833,30.524343,0,0,0,45.425499,178.176453,333.333344,164.801285,215.002396,182.856674,250.949997,348.290009,257.179993,234.5,0.090261,0.080275,1,0,0,0,0,0
117,83,0.01456,0.319481,0.902439,0.594595,13.25,0.000681,0.570499,42.113499,0,0,0,45.425499,195.953339,368.248779,157.321304,224.92128,189.661255,267.5,353.019989,262.5,248.830002,0.043478,0.079604,0,1,0,0,0,0
117,84,0.018891,0.261477,1.08397,0.471831,13.64,0.00049,0.579176,44.833363,0,0,0,45.425499,218.4104,362.844696,167.815674,256.410248,205.676682,280.25,353.440002,266.709991,168.369995,0.039419,0.078939,0,0,1,0,0,0
117,85,0.01774,0.307368,0.924658,0.42963,9.9,0.000523,0.579176,49.818634,0,0,0,45.425499,232.818024,332.383667,166.164474,274.725281,204.753494,300.570007,384.940002,290.190002,283.429993,0.096998,0.078212,0,0,0,1,0,0
117,86,0.022887,0.24918,0.769737,0.376068,5.91,0.000788,0.579176,38.122635,0,0,0,45.425499,245.312775,411.140594,105.178871,269.230774,218.100433,313.369995,378.549988,328.76001,308.75,0.083481,0.077236,0,0,0,0,1,0
117,87,0.026872,0.370474,0.793233,0.236967,11.83,0.001198,0.581345,38.814926,0,0,0,45.425499,242.307693,424.728638,167.051147,282.409912,229.015076,327.290009,383.880005,360.660004,302.029999,0.07485,0.076321,0,0,0,0,0,1
119,81,0.081649,0.172961,0.218018,0.374204,13.82,0.001875,7.814394,36.343353,0,1,1,28.546,296.267761,396.289368,271.747559,321.939575,260.923218,331.790009,488.679993,253.119995,259.429993,0.114837,0.090805,0,0,0,0,0,0
119,82,0.089035,0.175904,0.223615,0.365398,12.73,0.001847,7.952652,40.455894,0,1,1,28.546,312.584412,433.600494,285.098114,353.265137,274.101807,365.679993,499.730011,276.170013,253.050003,0.136212,0.089504,1,0,0,0,0,0
119,83,0.085482,0.17228,0.271984,0.301683,11.28,0.002147,8.045455,39.303055,0,1,1,28.546,319.466003,463.804993,297.767609,388.912445,282.767181,382.640015,552.400024,285.540009,292.829987,0.148206,0.088258,0,1,0,0,0,0
119,84,0.086893,0.164384,0.288297,0.45268,7.77,0.00182,8.210227,48.292305,0,1,1,28.546,322.570679,481.13028,310.881439,416.17746,304.647552,406.589996,559.179993,276.670013,323.390015,0.148376,0.087046,0,0,1,0,0,0
119,85,0.087466,0.151541,0.320506,0.505138,6.41,0.00181,8.395833,51.416668,0,1,1,28.546,347.648071,509.513641,328.220612,442.739166,314.816528,430.089996,560.880005,290.480011,335.730011,0.150781,0.085363,0,0,0,1,0,0
119,86,0.091307,0.156771,0.351752,0.488779,6.91,0.001864,8.579545,72.195915,0,1,1,28.546,385.925964,526.473511,335.045227,480.158112,327.456635,461.429993,541.030029,315.089996,344.48999,0.174711,0.082201,0,0,0,0,1,0
119,87,0.098966,0.149094,0.3478,0.486183,7.13,0.002231,8.827652,75.672432,0,1,1,28.546,436.766632,548.323853,354.676117,509.465515,354.30072,494.299988,568.400024,329.220001,379.769989,0.168699,0.079165,0,0,0,0,0,1
123,81,0.037407,0.430933,0.276712,0.356436,10.87,0.001546,0.463265,22.690973,0,1,0,25.960199,242.659546,327.966614,158.893356,218.793182,182.964813,204.429993,286.649994,242.389999,220.660004,0.305085,0.087754,0,0,0,0,0,0
123,82,0.035499,0.467405,0.265789,0.376238,9.17,0.001485,0.465306,21.815464,0,1,0,25.960199,244.200241,341.191071,165.100922,234.220901,183.708572,209.759995,288.720001,253.979996,232.830002,0.288431,0.086744,1,0,0,0,0,0
123,83,0.03332,0.400778,0.355987,0.436364,7.17,0.001685,0.47551,39.652935,0,1,0,25.960199,226.569412,365.543549,178.634445,231.696014,247.910461,238.020004,290.070007,250.600006,237.320007,0.257749,0.085653,0,1,0,0,0,0
123,84,0.030204,0.455192,0.259375,0.445783,6.9,0.00159,0.483673,30.327507,0,1,0,25.960199,272.521606,350.926453,187.666473,230.769226,215.517242,245.139999,302.679993,277.459991,253.220001,0.394841,0.084515,0,0,1,0,0,0
123,85,0.032113,0.431193,0.24924,0.426829,6.16,0.001768,0.485714,39.088512,0,1,0,25.960199,285.56131,373.93161,187.337509,254.712173,232.09549,258.299988,332.480011,290.160004,271.019989,0.27592,0.083445,0,0,0,1,0,0
123,86,0.03388,0.390212,0.498305,0.278912,9.67,0.001837,0.485714,30.456005,0,1,0,25.960199,331.701141,389.643036,191.021973,308.417999,243.868454,262.75,324.079987,308.790009,290.670013,0.377049,0.082198,0,0,0,0,1,0
123,87,0.030018,0.48743,0.226361,0.443038,6.49,0.001761,0.493878,38.457336,0,1,0,25.960199,345.167664,396.270386,193.072342,272.294067,242.46048,277.339996,345.089996,328,325.769989,0.311355,0.081194,0,0,0,0,0,1
125,81,0.033036,0.311899,0.649326,0.350148,15.39,0.001707,0.730385,21.812748,0,1,0,22.5819,194.307922,353.048676,157.943436,245.392624,195.34642,215.110001,365.559998,250.979996,220.179993,0.096179,0.084463,0,0,0,0,0,0
125,82,0.029561,0.290837,0.518265,0.330396,5.99,0.001747,0.738944,25.086645,0,1,0,22.5819,186.921814,369.359253,158.828491,258.659454,224.884888,222.179993,385.640015,272.350006,231.259995,0.071124,0.082712,1,0,0,0,0,0
125,83,0.026499,0.329912,0.522222,0.391489,11.63,0.001807,0.754636,25.208624,0,1,0,22.5819,196.678329,388.977753,167.469513,270.095062,236.712967,245.699997,395.589996,280.059998,234.660004,0.069804,0.081013,0,1,0,0,0,0
125,84,0.024055,0.298289,0.521858,0.460733,8.12,0.001941,0.771755,29.304062,0,1,0,22.5819,214.712479,390.292358,169.116196,264.715027,254.659729,251.419998,404.589996,302.369995,252.460007,0.089698,0.079361,0,0,1,0,0,0
125,85,0.023065,0.350532,0.448598,0.421875,9.05,0.001889,0.783167,32.023075,0,1,0,22.5819,228.886795,404.149261,172.87207,250.11116,286.128296,269.410004,440.950012,327.369995,272.420013,0.081488,0.077731,0,0,0,1,0,0
125,86,0.023734,0.288854,0.747283,0.352727,8.31,0.001919,0.800285,33.277245,0,1,0,22.5819,250.836121,436.088074,188.517899,270.516388,301.240875,280.200012,443.670013,352.209991,293.049988,0.05814,0.075901,0,0,0,0,1,0
125,87,0.026629,0.269043,0.438961,0.39645,7.36,0.00201,0.820257,48.15414,0,1,0,22.5819,261.564789,457.535034,199.584656,299.738831,320.132477,277.679993,447.869995,361.23999,300.769989,0.071108,0.074153,0,0,0,0,0,1
127,81,0.049504,0.582504,0.125842,0.522634,13.54,0.000732,1.257407,19.229061,0,0,0,34.2799,219.622025,322.886993,193.100174,328.254669,212.958176,219.899994,400.190002,250.210007,213.929993,0.100598,0.085162,0,0,0,0,0,0
127,82,0.050565,0.454035,0.173828,0.569288,11.06,0.000747,1.268519,21.859503,0,0,0,34.2799,216.74968,329.339325,200.299164,342.671722,235.005951,243.610001,421.549988,259.820007,241.240005,0.085687,0.083393,1,0,0,0,0,0
127,83,0.043954,0.437832,0.189066,0.554217,8.43,0.000731,1.283333,23.815351,0,0,0,34.2799,234.01297,342.898682,215.311005,388.397522,237.453094,263.149994,460.149994,265.559998,250.479996,0.073162,0.081632,0,1,0,0,0,0
127,84,0.04485,0.384416,0.222876,0.569811,11,0.000711,1.298148,25.975239,0,0,0,34.2799,247.055099,357.373016,245.903946,368.468079,248.054733,275.089996,473.440002,289.609985,267.640015,0.080335,0.079962,0,0,1,0,0,0
127,85,0.025814,0.15545,1.68902,0.418773,9.76,0.001223,1.312963,28.121185,0,0,0,34.2799,250.609116,362.898621,252.203079,381.275757,258.690063,298.959991,492.380005,301.970001,293.670013,0.056056,0.078152,0,0,0,1,0,0
127,86,0.025987,0.205056,1.29224,0.388693,11.38,0.001314,1.318519,30.597221,0,0,0,34.2799,280.983734,399.960815,254.818542,411.93222,271.824036,312.230011,494.839996,344.23999,305.769989,0.057426,0.076069,0,0,0,0,1,0
127,87,0.02915,0.179616,1.35814,0.335616,15.99,0.001583,1.338889,32.023758,0,0,0,34.2799,290.909088,426.390076,257.600769,441.141296,305.761169,329.869995,508.609985,380.299988,329.709991,0.063055,0.074003,0,0,0,0,0,1
129,81,0.083922,0.216807,0.386555,0.423913,8.56,0.002064,5.702703,27.901588,0,0,1,23.0441,236.480453,343.171295,177.719986,237.669312,206.799698,322.790009,425.529999,277.720001,226.449997,0.104099,0.089836,0,0,0,0,0,0
129,82,0.077739,0.236874,0.435095,0.403302,7.21,0.002031,5.816216,31.975481,0,0,1,23.0441,260.158569,375.773651,182.028442,245.91777,224.529541,348.790009,452.850006,291.26001,244.970001,0.101915,0.088395,1,0,0,0,0,0
129,83,0.063499,0.250626,0.412456,0.522792,7.57,0.002179,5.881081,47.008121,0,0,1,23.0441,252.179428,404.397034,190.922348,289.430328,231.234543,377.809998,478.890015,347.179993,261.98999,0.074185,0.087034,0,1,0,0,0,0
129,84,0.0661,0.223792,0.336634,0.411765,8.57,0.002362,5.967567,44.301125,0,0,1,23.0441,267.190399,388.030518,198.690643,268.197723,245.196594,378.76001,513.580017,331.630005,245.509995,0.072479,0.085644,0,0,1,0,0,0
129,85,0.070914,0.224474,0.395055,0.452693,7.7,0.002462,6.07027,69.408684,0,0,1,23.0441,270.778076,396.905945,209.200119,305.05896,255.355682,397.709991,535.22998,356.920013,290.480011,0.063856,0.084256,0,0,0,1,0,0
129,86,0.07637,0.233699,0.387992,0.435631,8.89,0.002611,6.194594,59.185879,0,0,1,23.0441,293.777222,402.32428,218.625793,338.775665,252.757172,456.880005,533.309998,390.769989,317.070007,0.068405,0.082667,0,0,0,0,1,0
129,87,0.083498,0.236601,0.393413,0.415158,9.57,0.002558,6.286487,67.679634,0,0,1,23.0441,315.576019,392.099915,220.452957,363.288025,292.702728,464.48999,548.48999,421.359985,319.079987,0.078714,0.081099,0,0,0,0,0,1
131,81,0.021845,0.542373,0.347656,0.449438,10.1,0.00125,0.412639,23.54628,0,0,0,61.942101,150.093811,274.725281,162.355835,168.690964,150.711365,196.410004,323.290009,246.490005,172.860001,0.360231,0.097832,0,0,0,0,0,0
131,82,0.020295,0.498824,0.54717,0.362069,10.15,0.00086,0.412639,24.893217,0,0,0,61.942101,151.572571,277.777771,170.669266,178.062683,147.47522,209.470001,332.709991,268.519989,180.059998,0.59176,0.095884,1,0,0,0,0,0
131,83,0.015502,0.503049,0.49697,0.585366,8.13,0.000851,0.412639,26.97345,0,0,0,61.942101,170.740479,300.480774,173.837463,192.307693,160.662125,231.070007,341.470001,272.970001,187.830002,0.426087,0.094083,0,1,0,0,0,0
131,84,0.013799,0.587629,0.619883,0.311321,10.83,0.000806,0.414498,30.296879,0,0,0,61.942101,191.437515,309.065948,185.109009,240.384613,166.083923,218.679993,355.040009,298.109985,212.350006,0.248927,0.092258,0,0,1,0,0,0
131,85,0.01446,0.777778,0.423645,0.476744,7.45,0.000997,0.416357,33.900833,0,0,0,61.942101,211.71489,320.512817,193.775696,280.44873,174.464706,233.669998,380.359985,326.040009,241.050003,0.180995,0.090093,0,0,0,1,0,0
131,86,0.015508,0.641844,0.530387,0.427083,11.66,0.00077,0.418216,34.835186,0,0,0,61.942101,219.17421,348.14325,199.143982,280.44873,172.387375,255.149994,402.670013,354.100006,258.160004,0.110236,0.086784,0,0,0,0,1,0
131,87,0.018985,0.689024,0.495575,0.401786,9.97,0.001215,0.412639,37.700058,0,0,0,61.942101,225.864746,375.234528,220.97467,307.692322,172.628098,278.700012,432.809998,370.809998,259.779999,0.16726,0.083564,0,0,0,0,0,1
133,81,0.041821,0.229851,0.350638,0.319481,10.13,0.001226,1.491481,18.982918,0,0,0,26.381399,209.030106,262.906311,159.611328,199.095016,174.006958,206.190002,290.149994,220.770004,195.399994,0.158622,0.274358,0,0,0,0,0,0
133,82,0.040561,0.234742,0.294545,0.407407,10.54,0.001194,1.503277,17.090893,0,0,0,26.381399,205.868896,277.502838,159.785797,208.389954,182.735809,207.240005,289.920013,244.690002,214.729996,0.182392,0.269016,1,0,0,0,0,0
133,83,0.039308,0.213348,0.370256,0.376731,8.25,0.001204,1.55308,17.21307,0,0,0,26.381399,212.124588,288.461548,204.703445,219.276138,196.306534,234.020004,296.350006,247.199997,207.75,0.187321,0.263817,0,1,0,0,0,0
133,84,0.038184,0.224901,0.340156,0.366762,10.78,0.00123,1.57405,19.957012,0,0,0,26.381399,238.588013,294.154846,182.383453,216.346161,191.199295,229.110001,273.149994,267.029999,226.869995,0.171546,0.258806,0,0,1,0,0,0
133,85,0.051778,0.239668,0.241749,0.334471,8.71,0.001546,1.608126,22.582884,0,0,0,26.381399,235.84906,308.792969,181.229645,233.666702,197.71138,241.889999,315.649994,290.75,257.380005,0.147753,0.254405,0,0,0,1,0,0
133,86,0.05354,0.244457,0.253049,0.370482,7.27,0.001526,1.63827,26.49999,0,0,0,26.381399,250.635254,305.149384,182.709366,258.323761,211.274368,250.740005,323.890015,306.850006,280.859985,0.118591,0.251529,0,0,0,0,1,0
133,87,0.055129,0.26696,0.271947,0.334951,8.99,0.001545,1.650066,27.469263,0,0,0,26.381399,264.040619,318.964447,183.260925,265.12323,230.658066,258.25,326.100006,329.429993,301.640015,0.121763,0.248712,0,0,0,0,0,1
135,81,0.057082,0.134516,0.409015,0.383673,9.09,0.002192,1.9375,21.453398,0,1,0,19.5263,214.648682,350.391144,138.532761,261.305237,211.869156,283.73999,401.790009,329.119995,210.179993,0.072495,0.144423,0,0,0,0,0,0
135,82,0.05408,0.137099,0.420513,0.361789,7.85,0.0018,1.955,24.617916,0,1,0,19.5263,210.783798,346.260376,146.351807,287.107269,226.975937,315.440002,441,359.920013,337.190002,0.071841,0.142601,1,0,0,0,0,0
135,83,0.051653,0.128946,0.39548,0.347619,7.6,0.002258,1.985,26.570047,0,1,0,19.5263,223.754227,350.163788,153.045303,295.621918,245.32663,334.579987,467.73999,372.429993,237.919998,0.06271,0.140845,0,1,0,0,0,0
135,84,0.052401,0.109684,0.336226,0.56129,10.73,0.002356,2.015,26.980585,0,1,0,19.5263,247.819199,376.314331,154.540726,313.293304,259.230591,357.209991,499.790009,390.209991,249.350006,0.051539,0.139188,0,0,1,0,0,0
135,85,0.051782,0.106241,0.441704,0.385787,8.21,0.002307,2.065,29.154324,0,1,0,19.5263,271.833435,376.310608,162.25058,340.266083,272.459625,372.980011,514.289978,437.549988,281.98999,0.042981,0.137369,0,0,0,1,0,0
135,86,0.055427,0.090631,0.495169,0.360976,10.9,0.002354,2.1175,30.772236,0,1,0,19.5263,303.717377,378.120056,209.452255,372.909698,284.789825,392.779999,483.019989,466.179993,287.980011,0.052292,0.135143,0,0,0,0,1,0
135,87,0.062897,0.09277,0.477733,0.385593,11.92,0.002339,2.1575,35.992477,0,1,0,19.5263,316.085846,420.882965,179.128922,389.852203,292.225311,388.75,509.950012,499.589996,333.049988,0.050918,0.133029,0,0,0,0,0,1
137,81,0.012729,0.253731,0.735294,0.48,19.059999,0.00057,0.304985,27.049202,0,0,0,33.0448,196.678329,320.512817,120.974472,169.683258,186.706497,127.080002,266.980011,217.520004,217.929993,0.063492,0.079805,0,0,0,0,0,0
137,82,0.020475,0.233945,0.490196,0.28,9.15,0.000657,0.31085,31.002113,0,0,0,33.0448,240.384613,334.448151,124.069481,167.224075,200.320511,127.099998,277.73999,221.899994,236.880005,0.078818,0.078574,1,0,0,0,0,0
137,83,0.017568,0.111732,2.05,0.390244,6.44,0.000589,0.31085,30.40683,0,0,0,33.0448,261.1586,343.406586,132.625992,192.307693,223.613602,125.389999,304.73999,224.339996,242.360001,0.040698,0.07706,0,1,0,0,0,0
137,84,0.010655,0.201835,1.13636,0.44,12.24,0.000587,0.316716,32.498638,0,0,0,33.0448,240.384613,336.538452,145.137878,98.619331,213.675217,134.889999,310.920013,247.729996,244.490005,0.079208,0.075629,0,0,1,0,0,0
137,85,0.010867,0.271186,0.59375,0.421053,4.22,0.000553,0.322581,34.959999,0,0,0,33.0448,284.900299,329.670319,150.892517,147.929001,265.957458,145.899994,336.290009,255.839996,277.109985,0.044248,0.074257,0,0,0,1,0,0
137,86,0.012482,0.277372,1.21053,0.304348,5.25,0.000638,0.319648,38.651909,0,0,0,33.0448,254.291168,345.167664,153.470306,151.821869,263.157898,154.949997,346,283.160004,304.570007,0.087302,0.072425,0,0,0,0,1,0
137,87,0.012666,0.207143,1.06897,0.322581,6.18,0.000814,0.316716,44.293674,0,0,0,33.0448,299.495575,356.125366,170.87114,170.94017,250.836121,192.960007,360.839996,283.899994,321.730011,0.068702,0.070984,0,0,0,0,0,1
139,81,0.027824,0.628767,0.318083,0.40411,8.88,0.001639,1.25,18.273064,0,0,0,38.061298,204.220551,288.706207,164.654221,229.67923,184.490311,197.789993,365.119995,251.800003,194.740005,0.280702,0.109604,0,0,0,0,0,0
139,82,0.027246,0.526971,0.354331,0.488889,8.33,0.001583,1.25,21.177095,0,0,0,38.061298,216.932465,323.076935,170.691208,232.503159,201.709396,201.380005,380.670013,251.630005,202.490005,0.272887,0.107641,1,0,0,0,0,0
139,83,0.027039,0.524138,0.3,0.394737,7.83,0.001604,1.254386,22.947803,0,0,0,38.061298,225.040924,341.53006,176.680695,262.237762,214.776627,219.820007,399.690002,258.839996,214.169998,0.222597,0.105726,0,1,0,0,0,0
139,84,0.029594,0.529885,0.277657,0.367188,8.11,0.001429,1.276316,24.731928,0,0,0,38.061298,254.328033,372.039398,190.564362,277.01944,216.04187,221.009995,414.410004,245.610001,227.490005,0.230552,0.103847,0,0,1,0,0,0
139,85,0.036216,0.408571,0.354312,0.493421,7.72,0.001311,1.289474,27.62038,0,0,0,38.061298,263.951721,400.103241,192.865112,287.861816,227.351715,236.399994,454.109985,274.519989,240.25,0.239669,0.10175,0,0,0,1,0,0
139,86,0.029023,0.420188,0.365922,0.458015,9.21,0.001158,1.311404,32.160805,0,0,0,38.061298,271.037689,413.995728,198.5616,298.804779,229.860474,243.600006,452.029999,294,255.449997,0.222382,0.098964,0,0,0,0,1,0
139,87,0.024347,0.522696,0.289474,0.345455,14.22,0.001674,1.333333,29.499147,0,0,0,38.061298,278.082397,441.595428,201.356903,302.672363,260.545898,264.25,452.589996,348.049988,285.470001,0.348794,0.096256,0,0,0,0,0,1
141,81,0.028783,0.233025,0.251656,0.421053,7.8,0.001022,0.258286,21.470089,0,0,0,39.851501,156.69516,266.565125,173.884247,174.82518,145.495956,170.229996,304.220001,253.029999,205.970001,0.090909,0.086315,0,0,0,0,0,0
141,82,0.026746,0.223317,0.617647,0.333333,7.22,0.000966,0.262857,21.998226,0,0,0,39.851501,174.82518,271.950287,180.557144,195.094757,155.400162,178.690002,301.299988,269.429993,215.699997,0.149057,0.085054,1,0,0,0,0,0
141,83,0.090711,0.298077,1.09677,0.470588,10.02,0.010903,0.266286,22.365181,0,0,0,39.851501,186.480179,309.460663,185.474426,227.732788,144.69754,192.619995,328.109985,272.220001,217.240005,0.136612,0.083752,0,1,0,0,0,0
141,84,0.084791,0.380952,2.20833,0.509434,6.39,0.030956,0.272,38.471951,0,0,0,39.851501,194.071976,316.990692,188.799042,235.478806,182.310043,104.559998,335.390015,291.279999,232.949997,0.3125,0.082536,0,0,1,0,0,0
141,85,0.060991,0.208333,12.2,0.270492,7.01,0.035578,0.278857,29.113823,0,0,0,39.851501,198.511169,345.72168,185.818787,228.617538,196.016098,212.229996,372.850006,317.390015,253.570007,0.043478,0.080982,0,0,0,1,0,0
141,86,0.163835,0.118519,3.375,0.37037,5.91,0.029126,0.288,34.962513,0,0,0,39.851501,222.396652,388.707031,182.645981,214.811783,194.202347,242.25,377.880005,350.369995,271.890015,0.054688,0.078257,0,0,0,0,1,0
141,87,0.031461,0.238636,0.412698,0.487179,13.18,0.001271,0.300571,35.973896,0,0,0,39.851501,257.973724,388.313599,179.705002,263.736267,196.145325,255.559998,374.779999,380.290009,294.980011,0.2,0.075726,0,0,0,0,0,1
143,81,0.024066,0.581897,0.192593,0.423077,9.54,0.000934,0.390244,16.777208,0,0,0,38.635899,169.683258,282.80542,166.740768,213.675217,104.895103,159.880005,315.25,255.800003,194.279999,0.288889,0.082029,0,0,0,0,0,0
143,82,0.016513,0.490683,0.481013,0.605263,9.14,0.000718,0.390244,18.120407,0,0,0,38.635899,147.929001,274.725281,162.6772,219.780212,101.214577,161.919998,329.880005,289.51001,199.960007,0.412281,0.079214,1,0,0,0,0,0
143,83,0.022028,0.474654,0.15534,0.3125,9.47,0.000914,0.394309,25.510681,0,0,0,38.635899,192.307693,274.725281,164.473679,202.429153,104.895103,174.710007,355.470001,281.769989,211.630005,0.291667,0.076272,0,1,0,0,0,0
143,84,0.023064,0.429204,0.216495,0.619048,8.67,0.000918,0.402439,24.769575,0,0,0,38.635899,226.244339,339.366516,169.491531,207.900208,104.895103,170.880005,354.839996,288.899994,210.899994,0.395062,0.073396,0,0,1,0,0,0
143,85,0.017413,0.468208,0.37037,0.4,9.12,0.000906,0.418699,21.198126,0,0,0,38.635899,240.384613,349.65036,174.216034,234.521576,123.500351,172.75,365.579987,312.820007,230.279999,0.504348,0.070993,0,0,0,1,0,0
143,86,0.021169,0.247706,0.518519,0.678571,10.8,0.000874,0.426829,39.937199,0,0,0,38.635899,187.617264,339.366516,178.298523,234.521576,120.192307,146.529999,370.399994,338.529999,259.549988,0.388535,0.069373,0,0,0,0,1,0
143,87,0.026581,0.317857,0.314607,0.25,9.36,0.000854,0.434959,31.227785,0,0,0,38.635899,250.836121,373.93161,178.372345,234.521576,133.04306,157.410004,380.970001,388.429993,253.660004,0.212121,0.067694,0,0,0,0,0,1
145,81,0.028504,0.210651,0.578652,0.349515,7.85,0.001248,0.736181,41.401543,0,1,0,32.951599,204.582657,406.887085,152.538681,218.531464,166.989868,242.690002,345.480011,209.009995,230.089996,0.062893,0.087193,0,0,0,0,0,0
145,82,0.037354,0.333929,0.395722,0.506757,9.53,0.001301,0.746231,28.922359,0,1,0,32.951599,213.675217,422.654266,162.435989,228.937729,188.069504,265.549988,369.98999,210.970001,245.869995,0.094819,0.084747,1,0,0,0,0,0
145,83,0.027562,0.389222,0.510769,0.319277,9.26,0.00132,0.748744,32.564407,0,1,0,32.951599,238.695724,441.927917,171.004578,236.686386,185.356812,277.570007,370.48999,211.860001,248.919998,0.294574,0.082428,0,1,0,0,0,0
145,84,0.02327,0.411017,0.350515,0.519608,10.19,0.001315,0.756281,32.500107,0,1,0,32.951599,243.647751,455.840454,183.842987,245.499176,195.946701,283.679993,410.880005,224.529999,255.529999,0.277978,0.080052,0,0,1,0,0,0
145,85,0.0271,0.381885,0.423077,0.484848,7.27,0.00136,0.761307,35.821095,0,1,0,32.951599,258.437225,493.624023,186.143982,262.866638,201.283859,303.670013,423.040009,252.770004,291.220001,0.276563,0.077668,0,0,0,1,0,0
145,86,0.02575,0.370988,0.301038,0.563218,8.83,0.001355,0.768844,36.126537,0,1,0,32.951599,310.08963,519.930664,199.106445,278.706787,210.21489,310.339996,397.529999,282.920013,288.380005,0.248397,0.075174,0,0,0,0,1,0
145,87,0.029986,0.354733,0.340491,0.594595,8.47,0.00137,0.778894,44.647579,0,1,0,32.951599,305.343506,538.848755,200.743179,302.197815,219.634277,334.649994,414.630005,298.779999,295,0.225333,0.072757,0,0,0,0,0,1
147,81,0.051594,0.186197,0.397229,0.453488,8.2,0.001631,1.39726,23.737091,0,0,0,35.641102,201.479523,277.076691,163.720779,245.579575,234.414276,260.029999,451.850006,327.380005,220.610001,0.058743,0.12311,0,0,0,0,0,0
147,82,0.05853,0.212658,0.406554,0.379085,8.06,0.00172,1.415525,25.369556,0,0,0,35.641102,211.391663,903.145447,173.837463,263.062408,234.171005,271.380005,465.679993,351.76001,239.160004,0.077313,0.121448,1,0,0,0,0,0
147,83,0.05091,0.206387,0.48702,0.415778,8.06,0.00192,1.432268,25.547665,0,0,0,35.641102,220.548676,307.797546,179.548706,281.425903,241.106888,301.640015,475.570007,363.670013,260.980011,0.075841,0.119841,0,1,0,0,0,0
147,84,0.050871,0.200426,0.474522,0.469799,6.72,0.002078,1.444444,27.662106,0,0,0,35.641102,246.491379,326.086945,185.480957,301.983185,248.779755,322.269989,503.75,395.290009,278.059998,0.078229,0.11826,0,0,1,0,0,0
