household_head,children,married,hh_income
Female,0,Yes,40476.676946800304
Female,2,Yes,79606.78488820355
Male,2,Yes,60717.039321511176
Male,0,No,87702.39013107169
Female,0,No,30712.02775636083
Male,3,Yes,5989.398612181958
Male,0,Yes,8763.49267540478
Female,0,Yes,29353.315343099457
Male,0,No,79067.07787201233
Male,0,No,93099.4602929838
Male,2,No,73670.00771010022
Female,1,No,16191.210485736314
Female,0,No,24818.427139552812
Female,1,No,5397.070161912105
Male,1,Yes,61728.98997686969
Female,1,Yes,64427.52505782575
Female,2,Yes,128686.39167309174
Male,2,Yes,49079.6067848882
Female,3,Yes,6746.33770239013
Female,3,Yes,59367.771781033145
Male,3,Yes,59367.771781033145
Male,0,No,62066.3068619892
Female,1,Yes,141817.4633770239
Male,1,Yes,20510.215882806475
Male,0,No,136419.0439475713
Female,1,Yes,76700.46260601387
Male,1,Yes,96939.47571318426
Female,2,Yes,59186.96993060909
Male,2,Yes,64584.040092521194
Female,1,Yes,76247.10871241326
Male,1,Yes,28469.54510408635
Male,1,Yes,75233.80878951425
Female,1,Yes,102893.79336931379
Female,0,No,90480.53199691595
Male,0,No,29683.885890516573
Female,2,Yes,13492.67540478026
Male,0,Yes,40762.72166538164
Female,0,Yes,53970.70161912104
Male,0,Yes,113338.4734001542
Female,0,Yes,87972.2436391673
Female,1,Yes,21723.20740169622
Male,2,Yes,45016.96222050886
Female,2,Yes,73777.94911333847
Male,0,No,71084.81110254432
Male,2,Yes,77785.2737085582
Female,2,Yes,80483.80878951425
Male,1,Yes,70161.91210485736
Male,0,No,84329.22127987663
Male,1,Yes,22951.040863531223
Male,1,Yes,80956.05242868156
Male,0,Yes,60717.039321511176
Female,0,Yes,47224.363916730916
Female,0,Yes,82573.82420971472
Male,0,Yes,49793.36931380108
Female,0,Yes,50262.91441788743
Female,3,Yes,39051.85042405551
Female,2,No,67463.37702390131
Male,0,No,101195.06553585196
Male,1,Yes,80066.88511950655
Female,1,Yes,123285.2737085582
Female,0,No,152619.69930609097
Female,3,Yes,122270.62451811873
Male,3,Yes,41314.57208943716
Female,2,Yes,43176.56129529684
Female,3,Yes,94448.72783346183
Male,3,Yes,89514.45643793368
Male,0,Yes,4911.333847340015
Female,0,Yes,22624.51811873554
Male,1,Yes,26858.519660755588
Male,1,Yes,4452.582883577486
Male,0,Yes,110811.29529683886
Female,0,Yes,94448.72783346183
Male,0,Yes,62178.296067848874
Male,1,Yes,2361.218195836546
Male,0,Yes,27390.13107170393
Female,0,Yes,53970.70161912104
Male,0,Yes,19867.964533538936
Male,0,No,21182.15111796453
Female,1,Yes,53460.67848882035
Male,1,Yes,45877.79491133385
Female,0,Yes,2811.8735543562066
Female,1,Yes,82239.20585967616
Female,0,Yes,43176.56129529684
Female,1,Yes,87718.58134155744
Male,1,Yes,97163.45412490361
Male,3,Yes,16900.925212027756
Male,0,Yes,6746.33770239013
Male,2,Yes,51272.166538164995
Female,3,Yes,17540.47802621434
Male,0,Yes,97985.15805705474
Male,0,Yes,74219.15959907479
Female,0,Yes,22937.548188126442
Male,3,Yes,27676.175790285273
Female,3,Yes,49399.38319198149
Female,0,Yes,26715.49730146492
Female,2,Yes,143022.35929067078
Male,2,Yes,97718.00308404009
Male,0,Yes,67463.37702390131
Female,0,Yes,33734.38704703161
Male,0,Yes,27995.952197378563
Male,2,Yes,33731.688511950655
Female,2,Yes,21588.28064764842
Male,4,Yes,20239.01310717039
Male,3,Yes,7161.9121048573625
Male,3,Yes,68754.62606013878
Male,5,Yes,40478.02621434078
Female,0,Yes,141673.09175019275
Male,0,Yes,53970.70161912104
Male,6,Yes,4891.094834232845
Male,2,Yes,5652.081727062451
Male,1,Yes,48591.17193523516
Female,1,Yes,56082.30531996916
Male,0,Yes,33745.18118735543
Male,0,Yes,55319.96915959907
Female,0,Yes,47224.363916730916
Male,0,No,17452.77563608327
Male,1,Yes,28253.662297609866
Male,3,Yes,13492.67540478026
Male,0,Yes,67691.40323824208
Female,0,Yes,56669.2367000771
Male,0,Yes,23156.129529683883
Male,2,Yes,123727.83346183499
Male,0,Yes,75965.11179645335
Female,0,Yes,320565.72860447183
Male,1,Yes,116037.00848111024
Female,1,Yes,132229.56823438703
Male,3,Yes,6479.182729375481
Female,0,Yes,44525.82883577486
Male,0,Yes,48035.273708558205
Female,0,Yes,24827.87201233616
Male,2,Yes,2435.427910562837
Male,0,Yes,117008.48111025442
Female,0,Yes,63307.63299922898
Male,0,No,154663.83962991516
Male,1,Yes,19973.20740169622
Female,0,Yes,42313.0300693909
Male,0,Yes,29859.29067077872
Male,1,Yes,16191.210485736314
Male,4,Yes,6583.076329992289
Female,2,Yes,71511.17964533539
Male,2,Yes,60717.039321511176
Female,2,Yes,42434.46414803392
Male,2,Yes,44795.68234387047
Male,4,Yes,17540.47802621434
Male,0,Yes,27994.602929838085
Female,0,Yes,27994.602929838085
Male,2,Yes,43918.65844255975
Female,0,No,83654.58750963763
Female,0,Yes,100345.0269853508
Male,0,Yes,129605.24286815728
Male,0,No,187055.70547417115
Male,0,Yes,94304.35620663068
Male,2,Yes,3007.5173477255203
Male,0,Yes,20187.740940632226
Male,2,Yes,65017.15497301464
Male,3,Yes,40478.02621434078
Female,3,Yes,47224.363916730916
Male,0,Yes,114687.74094063223
Female,0,Yes,77582.8835774865
Male,0,Yes,75102.92983808789
Female,0,Yes,68356.59213569776
Male,1,Yes,6746.33770239013
Female,1,Yes,64225.13492675404
Male,0,Yes,61322.860447185805
Female,0,Yes,105497.87972243638
Male,4,Yes,19200.077101002313
Male,2,Yes,11239.398612181958
Female,2,Yes,86666.15265998457
Male,2,Yes,48886.66152659984
Male,2,Yes,14738.049344641478
Male,4,Yes,18448.53508095605
Female,2,Yes,89355.24286815728
Male,2,Yes,52644.37162683115
Male,1,Yes,56669.2367000771
Male,0,Yes,2432.729375481881
Female,2,Yes,33934.07864302236
Male,5,Yes,7534.309946029298
Male,0,Yes,22937.548188126442
Female,0,Yes,41827.29375481881
Female,4,Yes,2698.5350809560523
Female,1,Yes,144398.61218195836
Male,1,Yes,124159.59907478796
Male,0,No,182178.1033153431
Female,0,Yes,87702.39013107169
Male,0,Yes,20239.01310717039
Male,1,Yes,37779.491133384734
Male,2,Yes,12549.53739398612
Male,0,No,94456.8234387047
Male,1,Yes,6635.697764070932
Female,0,No,51811.8735543562
Female,0,Yes,117480.72474942173
Male,0,Yes,62565.53585196607
Male,1,Yes,40499.61449498843
Female,1,Yes,33731.688511950655
Female,0,Yes,175407.47879722435
Male,0,Yes,40480.72474942174
Female,1,Yes,90670.77872012336
Male,1,Yes,93369.3138010794
Male,0,Yes,55883.962991518885
Female,1,Yes,67463.37702390131
Male,1,Yes,40900.34695451041
Female,1,Yes,36643.40786430223
Male,1,Yes,19429.452582883576
Female,1,Yes,29683.885890516573
Male,0,Yes,9260.023130300693
Male,2,Yes,44865.844255975324
Male,4,Yes,2833.461835003855
Male,0,Yes,26985.35080956052
Male,0,Yes,51272.166538164995
Female,0,Yes,64764.841942945255
Female,2,Yes,159866.61526599844
Male,2,Yes,142326.13723978412
Female,2,No,30654.009252120275
Female,3,Yes,118761.17964533537
Male,3,Yes,80981.68851195065
Male,2,Yes,9984.579799537392
Male,0,Yes,33731.688511950655
Male,0,Yes,16882.035466461064
Male,2,Yes,80686.19892058596
Female,2,Yes,88511.95065535851
Female,0,Yes,122817.07787201232
Male,0,Yes,109290.67077872012
Male,0,No,87769.85350809559
Female,0,No,37606.78488820355
Female,0,Yes,169463.95528141863
Male,1,No,23315.34309946029
Male,0,No,47710.100231303004
Female,3,Yes,70184.84965304549
Male,3,Yes,37802.428681572856
Male,0,Yes,59367.771781033145
Female,0,Yes,59367.771781033145
Female,2,Yes,16191.210485736314
Female,0,Yes,175426.36854279105
Male,0,Yes,14841.942945258286
Male,3,Yes,60717.039321511176
Female,3,Yes,64090.20817270624
Male,0,Yes,12044.91133384734
Female,2,Yes,82979.95373939861
Male,2,Yes,58018.50424055512
Female,2,Yes,85003.85505011564
Male,0,Yes,173151.5034695451
Female,0,Yes,90839.43716268311
Male,4,Yes,58895.52814186584
Female,4,Yes,126898.61218195835
Male,2,Yes,24556.669236700076
Female,0,Yes,46950.462606013876
Male,0,Yes,6749.036237471087
Female,1,Yes,76638.39629915188
Male,1,Yes,48303.77794911333
Male,3,Yes,19213.56977640709
Male,1,No,12143.407864302235
Male,0,Yes,33339.051657671545
Male,1,Yes,45362.374710871234
Female,1,Yes,80983.03777949113
Female,0,No,93936.00616808017
Male,0,No,133667.8874325366
Male,0,No,40478.02621434078
Male,0,No,121506.93909020816
Female,2,Yes,31093.870470316113
Male,2,Yes,40541.44178874325
Male,1,Yes,87702.39013107169
Female,1,Yes,69892.05859676175
Female,0,Yes,101733.42328450269
Male,3,Yes,80956.05242868156
Male,0,Yes,94448.72783346183
Female,0,Yes,87702.39013107169
Female,0,Yes,31033.1534309946
Male,0,Yes,48573.63145720894
Female,0,Yes,44121.04857363145
Male,2,Yes,33326.908249807246
Female,2,Yes,33664.22513492675
Male,0,Yes,81364.88049344641
Female,0,Yes,32791.24903623747
Male,0,Yes,10880.493446414803
Male,0,Yes,41557.44024672321
Male,2,Yes,143026.4070932922
Female,2,Yes,97151.31071703932
Male,0,Yes,12200.077101002313
Female,1,No,26985.35080956052
Male,2,Yes,8468.003084040092
Female,2,Yes,245242.86815728602
Female,3,Yes,159874.71087124132
Female,3,No,44706.630686198914
Male,0,Yes,14570.740169622204
Male,3,Yes,99536.81572860446
Female,3,Yes,144422.89899768695
Male,0,Yes,116611.79645335389
Female,0,Yes,80181.57286044718
Male,2,Yes,36451.811873554354
Male,0,Yes,62740.940632228216
Female,2,Yes,25771.0100231303
Male,2,Yes,28064.764841942942
Male,0,Yes,67466.07555898227
Female,0,Yes,155168.46569005397
Female,1,Yes,32408.05705474171
Male,0,Yes,67463.37702390131
Female,3,Yes,10794.14032382421
Male,3,Yes,48573.63145720894
Male,2,Yes,40478.02621434078
Male,0,Yes,26985.35080956052
Male,1,Yes,42097.14726291441
Male,3,Yes,60784.50269853508
Female,3,Yes,97214.72629144178
Male,1,Yes,1349.2675404780261
Male,0,Yes,67463.37702390131
Female,0,Yes,114687.74094063223
Male,0,Yes,61171.74248265227
Male,2,Yes,305190.8249807247
Female,2,Yes,34247.10871241326
Male,0,Yes,110214.91904394756
Female,0,Yes,148490.94063222822
Female,0,Yes,70161.91210485736
Male,0,Yes,74479.56823438704
Male,0,Yes,90431.95836545875
Male,0,Yes,3180.2235929067074
Female,1,Yes,89051.65767154972
Male,1,Yes,97147.26291441788
Male,0,Yes,36430.2235929067
Female,0,Yes,75558.98226676947
Male,2,Yes,79613.53122590593
Male,0,Yes,12951.619121048572
Male,0,Yes,51272.166538164995
Female,0,Yes,51272.166538164995
Female,0,Yes,337424.8265227448
Male,0,Yes,52284.11719352351
Female,1,Yes,55319.96915959907
Male,1,Yes,118735.54356206629
Male,0,Yes,95869.50655358519
Female,0,Yes,112060.7170393215
Female,1,No,52621.43407864302
Male,0,No,283346.1835003855
Female,3,Yes,284228.6044718581
Female,1,Yes,67463.37702390131
Male,0,No,52728.02621434078
Female,1,Yes,61090.78643022359
Male,0,No,141403.23824209714
Female,1,No,12143.407864302235
Female,1,Yes,97552.04317656129
Male,2,Yes,111824.59521973785
Female,2,Yes,47225.71318427139
Male,2,Yes,96026.02158828064
Male,2,Yes,22937.548188126442
Female,5,Yes,29548.959136468773
Male,5,Yes,28928.296067848878
Female,0,No,39857.36314572089
Male,0,Yes,65219.54510408635
Male,2,Yes,162183.3076329992
Female,2,Yes,108814.37933693136
Male,1,Yes,124267.5404780262
Female,0,No,191865.8442559753
Female,0,No,29683.885890516573
Male,0,No,81063.99383191981
Male,3,Yes,26985.35080956052
Male,0,Yes,64316.88511950655
Male,0,Yes,37787.5867386276
Male,2,Yes,22968.581341557438
Male,0,No,59367.771781033145
Male,0,No,55319.96915959907
Male,2,Yes,2855.0501156515033
Male,0,Yes,20245.759444872783
Male,0,Yes,52394.75713184271
Male,2,Yes,1338.473400154202
Female,1,No,20240.36237471087
Male,0,Yes,86852.35158057054
Female,1,No,7362.9529683885885
Male,0,Yes,105090.40092521202
Female,0,Yes,149616.22976098687
Male,0,Yes,51753.85505011565
Female,0,Yes,41152.6599845798
Male,1,Yes,26985.35080956052
Male,2,Yes,94448.72783346183
Female,2,Yes,47224.363916730916
Male,1,Yes,85231.88126445643
Female,1,Yes,40478.02621434078
Female,0,No,47089.43716268311
Female,0,No,71252.1202775636
Female,0,Yes,67016.76946800308
Male,0,Yes,127345.21973785658
Female,0,Yes,29142.829606784886
Female,0,Yes,168658.44255975325
Male,0,Yes,80956.05242868156
Male,0,Yes,101033.1534309946
Female,0,Yes,62314.572089437155
Male,0,Yes,115699.69159599073
Female,0,Yes,101532.38242097147
Male,2,Yes,66298.95913646877
Male,0,No,131259.44487278332
Male,1,Yes,75347.14726291441
Female,1,Yes,75561.68080185042
Male,2,Yes,47015.22744795682
Male,0,Yes,14642.251349267539
Male,0,Yes,61058.40400925212
Female,0,Yes,102779.10562837316
Female,1,Yes,67463.37702390131
Male,1,Yes,51272.166538164995
Male,0,Yes,67520.04626060138
Female,0,Yes,134983.4232845027
Male,2,Yes,33473.97841171935
Female,2,Yes,142002.31303006937
Male,1,Yes,62201.233616037
Female,1,Yes,56804.1634541249
Female,0,Yes,9714.726291441788
Female,2,Yes,201463.1842713955
Male,2,Yes,39551.07941403238
Female,0,No,117386.27602158827
Female,1,Yes,16191.210485736314
Male,0,Yes,33777.563608326906
Male,2,Yes,161912.10485736313
Male,1,Yes,29306.090979182725
Male,0,Yes,75102.92983808789
Male,0,Yes,182269.85350809558
Female,0,Yes,49383.19198149576
Male,1,Yes,81174.633770239
Female,1,Yes,114687.74094063223
Male,0,Yes,24286.81572860447
Female,0,Yes,68812.64456437933
Male,1,Yes,59906.12952968388
Female,1,Yes,76097.3400154202
Male,0,Yes,22737.856592135697
Female,1,No,51272.166538164995
Male,0,No,47224.363916730916
Female,2,Yes,161912.10485736313
Male,2,Yes,47224.363916730916
Female,0,Yes,35684.07864302236
Female,1,Yes,161912.10485736313
Male,1,Yes,161912.10485736313
Female,0,Yes,37779.491133384734
Female,0,Yes,171356.97764070932
Male,0,Yes,147070.16191210484
Male,1,Yes,32382.420971472628
Female,0,Yes,37880.686198920586
Female,1,Yes,101356.97764070932
Male,1,Yes,70323.82420971472
Male,0,Yes,24285.466461063992
Female,0,Yes,87759.05936777177
Male,1,Yes,9444.872783346183
Female,0,No,2072.474942174248
Male,2,Yes,37887.432536622975
Female,2,Yes,42097.14726291441
Female,2,Yes,102814.1865844256
Male,2,Yes,29953.73939861218
Female,4,Yes,162239.97686969928
Male,4,Yes,84022.93754818811
Male,1,Yes,27025.828835774864
Male,2,Yes,22932.15111796453
Male,2,Yes,13492.67540478026
Male,1,Yes,9269.468003084039
Male,0,Yes,37104.85736314572
Male,0,No,16153.430994602928
Male,3,Yes,29683.885890516573
Female,3,Yes,24286.81572860447
Female,1,No,3231.4957594448724
Male,0,Yes,48708.55821125674
Female,2,Yes,201451.0408635312
Male,2,Yes,76641.09483423283
Female,0,Yes,11301.464919043947
Male,2,Yes,3238.2420971472625
Female,0,Yes,21047.224363916728
Male,2,No,7420.971472629143
Male,2,Yes,13601.966075558981
Male,0,Yes,168658.44255975325
Female,0,Yes,168658.44255975325
Female,0,Yes,98071.51117964533
Male,0,Yes,29258.866615265997
Male,2,Yes,85003.85505011564
Male,1,Yes,22955.088666152657
Male,2,Yes,29705.474171164224
Male,4,Yes,11931.572860447184
Male,1,Yes,67463.37702390131
Female,1,Yes,139898.80493446413
Female,0,No,126406.12952968388
Male,0,No,28408.82806476484
Male,0,Yes,7016.191210485736
Male,2,Yes,21588.28064764842
Female,2,Yes,35080.95605242868
Male,3,Yes,118461.64225134926
Female,3,Yes,162984.77255204317
Female,3,No,23882.03546646106
Female,1,No,40478.02621434078
Female,0,No,66114.10948342328
Male,2,Yes,20576.3299922899
Male,1,Yes,56099.84579799537
Male,3,Yes,201445.6437933693
Female,3,Yes,239225.13492675402
Male,2,Yes,1349.2675404780261
Female,1,Yes,47224.363916730916
Male,1,Yes,48476.48419429452
Female,2,Yes,14976.86969930609
Male,2,Yes,32382.420971472628
Female,2,Yes,102076.1372397841
Male,3,Yes,40478.02621434078
Female,1,Yes,86353.12259059367
Male,1,Yes,74252.89128758674
Male,2,Yes,32526.792598303775
Female,2,Yes,107401.69622205087
Female,0,Yes,141673.09175019275
Male,0,Yes,42501.92752505782
Female,0,Yes,80996.53045489591
Male,0,Yes,47464.533538936004
Male,0,Yes,14068.812644564377
Male,0,Yes,76908.24980724748
Female,0,Yes,62676.17579028527
Female,0,Yes,337316.8851195065
Female,1,No,32699.498843484962
Male,0,No,47923.28450269853
Female,0,No,33398.41942945258
Male,0,Yes,55588.473400154195
Female,0,Yes,76434.6569005397
Female,2,Yes,40478.02621434078
Male,2,Yes,28205.088666152657
Female,0,No,129709.13646877409
Male,0,No,32100.424055512718
Female,2,Yes,10794.14032382421
Male,1,Yes,67463.37702390131
Female,2,Yes,126202.39013107169
Male,2,Yes,96486.12181958364
Male,0,No,152850.4240555127
Female,2,Yes,118735.54356206629
Male,2,Yes,116037.00848111024
Male,5,Yes,8640.70932922128
Female,2,Yes,57650.15420200462
Male,2,Yes,2158.8280647648417
Female,2,Yes,86353.12259059367
Female,2,Yes,63226.676946800304
Male,0,No,93185.81341557439
Male,3,Yes,67054.54895913646
Female,0,No,128686.39167309174
Female,0,Yes,148638.0107941403
Male,0,Yes,78693.33076329992
Male,0,Yes,32247.494217424824
Female,0,Yes,94489.20585967616
Male,4,Yes,33734.38704703161
Female,4,Yes,78260.21588280647
Male,4,Yes,27287.5867386276
Male,1,Yes,6630.30069390902
Female,0,Yes,172711.64225134926
Male,0,Yes,33598.11102544333
Female,3,Yes,120489.59136468773
Male,3,Yes,165015.4202004626
Male,0,Yes,35080.95605242868
Female,0,Yes,53498.45797995374
Male,3,Yes,8574.595219737856
Male,1,Yes,4735.929067077872
Female,2,No,25638.781804163453
Female,0,No,52621.43407864302
Female,3,Yes,4047.8026214340784
Female,2,Yes,163003.66229760984
Male,2,Yes,104175.59753276792
Male,0,No,183508.48111025442
Female,0,Yes,90402.27447956822
Male,0,Yes,93100.80956052429
Female,0,No,83657.28604471858
Female,2,Yes,63422.32074016962
Male,2,Yes,97870.47031611411
Male,3,Yes,33731.688511950655
Male,0,No,65581.14880493446
Male,0,No,53973.400154202
Male,1,Yes,76924.44101773322
Female,1,Yes,20252.505782575172
Female,3,Yes,78257.51734772552
Female,1,No,31033.1534309946
Female,0,No,64606.97764070932
Female,0,Yes,14574.787972243637
Male,0,Yes,97149.96144949883
Female,2,Yes,148419.42945258287
Male,5,Yes,20239.01310717039
Female,4,Yes,92702.77563608326
Male,1,Yes,27155.358519660753
Male,0,Yes,28582.883577486504
Male,4,Yes,8095.605242868157
Male,1,Yes,81084.23284502699
Male,0,No,113269.66075558981
Male,1,Yes,16326.137239784115
Male,1,Yes,52362.374710871234
Male,2,Yes,69622.20508866615
Female,2,Yes,118195.83654587509
Male,0,No,145720.8943716268
Male,2,Yes,70172.70624518118
Female,2,Yes,134937.54818812644
Male,2,Yes,60784.50269853508
Male,0,Yes,10895.335389360062
Male,1,Yes,26985.35080956052
Male,2,Yes,14843.292212798766
Male,0,No,58018.50424055512
Female,0,Yes,36051.07941403238
Male,0,Yes,40480.72474942174
Female,0,Yes,80978.98997686969
Male,0,No,87702.39013107169
Female,2,Yes,4047.8026214340784
Female,2,Yes,103321.51117964533
Male,0,Yes,60986.89282960678
Female,0,Yes,81225.90593677717
Female,2,Yes,5148.804934464148
Female,3,Yes,52621.43407864302
Female,0,No,71511.17964533539
Female,0,No,117386.27602158827
Female,0,No,53159.79182729375
Male,0,Yes,32382.420971472628
Male,0,No,12789.707016191209
Female,3,Yes,76098.68928296067
Female,0,No,76098.68928296067
Male,5,Yes,1349.2675404780261
Female,1,Yes,74209.71472629144
Male,0,Yes,67463.37702390131
Female,0,Yes,55657.286044718574
Male,0,Yes,6476.484194294525
Male,2,No,6476.484194294525
Male,4,Yes,68812.64456437933
Female,0,No,68812.64456437933
Female,1,Yes,2180.41634541249
Male,2,No,8770.23901310717
Male,0,No,108616.0370084811
Female,1,Yes,67530.84040092521
Male,1,Yes,54038.164996144944
Male,0,Yes,44525.82883577486
Female,0,Yes,31033.1534309946
Male,2,No,4047.8026214340784
Female,0,Yes,10416.345412490362
Male,0,Yes,31709.13646877409
Female,0,Yes,29685.235158057054
Male,2,Yes,13387.432536622975
Female,2,Yes,82326.90824980724
Male,0,Yes,26714.148033924437
Male,2,Yes,36443.71626831149
Female,2,Yes,56143.02235929067
Female,0,Yes,40560.331534309946
Female,0,Yes,55767.92598303778
Male,2,Yes,45203.16114109483
Male,2,Yes,29683.885890516573
Male,1,Yes,13492.67540478026
Female,1,Yes,29683.885890516573
Male,1,Yes,109290.67077872012
Male,0,Yes,21829.799537393985
Male,0,Yes,80962.79876638396
Female,0,Yes,74209.71472629144
Female,1,Yes,1619.1210485736312
Female,2,Yes,6746.33770239013
Male,0,No,20239.01310717039
Female,2,Yes,101532.38242097147
Male,2,Yes,48033.92444101773
Male,1,No,32382.420971472628
Male,0,No,37779.491133384734
Male,0,Yes,6746.33770239013
Male,2,Yes,19398.41942945258
Female,1,Yes,70431.76561295296
Male,1,Yes,60717.039321511176
Female,5,No,58396.29915188897
Male,0,No,71079.41403238241
Female,0,No,116576.71549730145
Male,0,No,108858.90516576715
Male,0,Yes,64766.19121048573
Female,2,Yes,143629.5296838859
Female,1,Yes,129746.91595990746
Male,1,Yes,94448.72783346183
Male,0,Yes,68807.24749421742
Female,1,No,16204.703161141093
Male,0,No,33202.775636083265
Male,1,Yes,8500.385505011565
Male,3,Yes,1663.6468774094062
Female,0,Yes,24556.669236700076
Male,6,Yes,19429.452582883576
Female,2,No,28874.325366229757
Male,2,Yes,40531.996915959906
Male,0,Yes,58019.8535080956
Female,0,Yes,67464.72629144178
Male,2,Yes,66159.98457979954
Female,2,Yes,128516.3839629915
Male,6,Yes,127060.52428681572
Male,2,Yes,15327.679259830376
Female,1,Yes,16595.99074787972
Female,1,Yes,41928.48882035466
Male,0,Yes,51076.52274479568
Female,0,Yes,79594.64148033924
Female,3,Yes,202390.13107170392
Male,2,Yes,3575.5589822667694
Male,0,Yes,67463.37702390131
Female,0,Yes,23099.460292983807
Female,0,Yes,37981.88126445643
Male,0,Yes,16193.90902081727
Female,0,Yes,113349.26754047802
Male,1,Yes,65393.60061680801
Female,1,Yes,40831.53430994602
Female,0,Yes,114958.9437162683
Male,1,Yes,8095.605242868157
Male,0,Yes,85454.51040863531
Female,0,Yes,48933.885890516576
Female,2,Yes,33731.688511950655
Male,0,Yes,12143.407864302235
Male,0,Yes,52759.05936777178
Male,4,Yes,13492.67540478026
Male,2,Yes,40478.02621434078
Female,2,Yes,67463.37702390131
Female,2,Yes,112639.55281418658
Female,1,Yes,89051.65767154972
Male,1,Yes,120084.81110254432
Male,0,Yes,27525.057825751734
Female,0,Yes,66114.10948342328
Male,1,Yes,60851.96607555898
Female,1,Yes,141133.38473400153
Female,0,Yes,55603.31534309946
Male,0,Yes,50206.245181187354
Male,0,No,66680.80185042405
Male,0,No,8094.255975327678
Male,1,Yes,144371.62683114878
Male,2,Yes,19429.452582883576
Female,2,Yes,70623.36160370085
Male,1,Yes,250963.76252891286
Male,1,No,81360.83269082497
Male,0,Yes,8095.605242868157
Female,2,Yes,27021.781033153427
Male,0,No,23200.65535851966
Female,1,Yes,74749.42174248265
Female,0,No,74486.31457208942
Female,2,Yes,33731.688511950655
Male,0,No,376944.87278334616
Female,0,Yes,40666.92367000771
Male,3,Yes,10362.374710871241
Female,0,Yes,45123.55435620663
Female,0,Yes,28688.12644564379
Female,0,Yes,115539.12875867385
Male,0,Yes,90588.4734001542
Male,0,Yes,74209.71472629144
Female,0,Yes,113338.4734001542
Male,0,Yes,87705.08866615266
Female,0,Yes,74347.3400154202
Female,1,Yes,45887.23978411719
Male,1,Yes,50138.78180416345
Female,0,Yes,62790.8635312259
Male,2,Yes,153006.93909020815
Female,2,No,7435.813415574402
Male,0,Yes,31100.6168080185
Female,3,Yes,51272.166538164995
Male,3,Yes,60717.039321511176
Male,2,Yes,15517.925983037778
Female,1,Yes,44525.82883577486
Male,1,Yes,36430.2235929067
Female,0,Yes,56129.529683885885
Male,0,Yes,21534.309946029298
Male,0,Yes,16018.504240555127
Female,0,Yes,140259.05936777178
Female,2,Yes,155165.767154973
Male,2,Yes,21588.28064764842
Male,0,Yes,44863.14572089437
Female,0,Yes,193282.57517347723
Male,0,Yes,53296.067848882034
Female,0,Yes,13492.67540478026
Female,2,Yes,35080.95605242868
Male,0,Yes,56783.92444101773
Female,0,Yes,55434.6569005397
Female,0,No,155840.40092521202
Male,0,Yes,1727.0624518118734
Male,0,Yes,161727.25520431765
Female,0,Yes,70921.5497301465
Female,0,Yes,38989.78411719352
Female,0,Yes,16531.225905936775
Male,0,Yes,64866.03700848111
Female,0,Yes,133138.9745566692
Male,1,Yes,36430.2235929067
Female,1,Yes,86353.12259059367
Male,3,Yes,66721.2798766384
Female,3,Yes,48580.37779491133
Male,2,Yes,24286.81572860447
Female,2,Yes,22937.548188126442
Male,0,No,33461.83500385505
Female,0,No,68407.86430223592
Female,4,No,8621.819583654587
Female,1,Yes,4047.8026214340784
Female,1,Yes,105218.58134155744
Male,1,Yes,67587.50963762528
Female,0,No,118622.20508866615
Male,0,Yes,24286.81572860447
Female,0,Yes,44525.82883577486
Female,0,Yes,2698.5350809560523
Male,0,Yes,6341.557440246723
Male,0,Yes,13131.07170393215
Male,0,Yes,32382.420971472628
Female,1,Yes,17178.87432536623
Female,2,Yes,60986.89282960678
Male,2,Yes,139514.2636854279
Male,2,Yes,18889.745566692367
Female,0,Yes,54726.29144178874
Male,0,Yes,16339.629915188896
Male,0,Yes,10038.550501156515
Male,0,Yes,105805.51272166538
Female,0,Yes,66825.1734772552
Female,0,Yes,59097.918272937546
Male,0,No,26985.35080956052
Male,0,No,49922.89899768696
Female,1,Yes,40294.52582883577
Male,0,No,24421.742482652273
Male,2,Yes,18889.745566692367
Female,0,Yes,65730.91750192751
Male,0,Yes,47227.06245181187
Male,3,Yes,53970.70161912104
Female,3,Yes,47224.363916730916
Male,0,Yes,40478.02621434078
Female,0,Yes,26256.74633770239
Male,0,Yes,16732.266769468002
Male,0,Yes,36430.2235929067
Female,0,Yes,47224.363916730916
Male,0,Yes,51272.166538164995
Female,0,Yes,43176.56129529684
Male,1,Yes,97686.96993060909
Male,0,Yes,70161.91210485736
Female,0,Yes,64764.841942945255
Male,2,Yes,37255.975327679254
Male,0,Yes,25808.789514263684
Male,3,Yes,99238.62760215883
Male,2,Yes,18308.211256746337
Female,2,Yes,114890.13107170392
Male,2,Yes,128382.80647648418
Male,0,Yes,87920.97147262914
Female,0,Yes,24505.39707016191
Male,2,Yes,36957.787201233616
Male,3,Yes,97852.92983808789
Male,0,No,130057.24749421742
Female,5,No,112516.76946800307
Female,0,No,129922.32074016961
Male,6,Yes,21588.28064764842
Male,2,Yes,12359.290670778719
Female,1,Yes,62133.7702390131
Male,1,Yes,101262.52891287586
Male,2,Yes,2091.3646877409406
Male,1,Yes,5397.070161912105
Male,1,Yes,61395.720894371625
Female,0,Yes,81549.7301464919
Male,0,Yes,176755.3970701619
Male,2,No,2898.2266769468
Female,0,No,53864.10948342328
Male,2,Yes,110638.58905165766
Female,0,Yes,52621.43407864302
Male,0,Yes,26985.35080956052
Male,0,Yes,56790.670778720116
Male,1,Yes,114716.07555898225
Female,1,Yes,32383.770239013105
Female,0,Yes,49922.89899768696
